gene,mean_expression
Ubap2l,0.15947397
Uqcr10,0.15931001
Arl3,0.15930991
Erp29,0.15914597
Dnaja2,0.1591459
Mki67,0.15898193
Csnk2a1,0.15898189
Rbm26,0.15898184
Eny2,0.15881786
Eif4a2,0.15881777
Ypel2,0.15881775
Rest,0.15865386
Pitrm1,0.15865372
Upf2,0.15848973
Cyfip2,0.15848966
Os9,0.15832567
Trim44,0.15832563
Adam17,0.15799758
Bmpr1a,0.15799746
Bicd1,0.15783347
Clint1,0.15783335
Pan3,0.15783332
Eif3b,0.15766941
Tcerg1,0.15766937
Psmd12,0.15766929
Tex15,0.15766922
Mta3,0.1575054
Mdm4,0.15750536
Synpo,0.15734145
Lsm4,0.15734129
Hexa,0.15734127
Kmt2c,0.15734127
Ctr9,0.15734121
Mtch1,0.15717725
Snw1,0.15717722
Cdc37,0.1571771
Chd2,0.15701316
Adamts6,0.15701315
Ndufb6,0.15684916
Fam193a,0.15684906
Myo1b,0.15668505
Mex3a,0.15652111
Prdx4,0.15652087
Larp4b,0.15635698
Ank2,0.15635698
Lnpep,0.15635687
Atp6v0b,0.15635686
Kcnq1ot1,0.1560291
Usp8,0.15602876
Ech1,0.15602867
Rps28,0.15586482
Me3,0.15570064
Ndufa8,0.15570053
Trio,0.15553668
Cers5,0.15553659
Zfp445,0.1553726
Lcor,0.15537255
Ndst1,0.1553725
Gigyf2,0.1550444
Pnpla8,0.15504439
Selenof,0.15504438
Dtymk,0.15504436
Srsf5,0.15504426
Chka,0.15488039
Iqgap1,0.15488034
Usp9x,0.15488029
Pink1,0.15471622
Kcnd2,0.15471621
Ppp1cb,0.15455213
Cope,0.15455203
Itpkb,0.15438817
Btbd1,0.15438814
Ppp2ca,0.1542241
Gpi1,0.15422402
Cenpf,0.1540602
Ndufb11,0.15406004
Ide,0.15405995
Cops6,0.15389599
Exoc4,0.15389596
Smarca4,0.15389593
Smarcc2,0.15373182
Rap1b,0.15356784
Copb1,0.15356778
Phf20l1,0.15356769
Atp6v1e1,0.15340377
Zfand6,0.15323976
Ankhd1,0.15323965
Rabac1,0.15323965
Ibtk,0.15323961
Ip6k1,0.15307572
Slc25a51,0.15307567
Mllt3,0.15291162
Fdxr,0.15291154
Mlec,0.1527475
Ilf3,0.15274742
Anp32e,0.15258352
Abcf1,0.15258351
Nufip2,0.1522553
Mxd4,0.15225515
Kidins220,0.15209116
Mat2a,0.15176322
Arpp19,0.15176313
Amfr,0.15176305
Akt3,0.15176305
Mylk,0.1515991
Brd1,0.15159903
Lonp1,0.15159902
Crabp2,0.15127105
Pds5b,0.15127096
Fh1,0.15127094
Rgcc,0.15110701
Denr,0.15110691
Idh1,0.15110688
Fcho2,0.15110682
Cul4a,0.15094279
Zfp266,0.1509427
Psma1,0.15077873
Rbm8a,0.15077873
Evi5,0.15061468
Tle5,0.15061457
Thra,0.15061456
Use1,0.1504506
Tomm7,0.15045057
Tead1,0.15045056
Sec61b,0.15045054
Hnrnpul1,0.1502865
Med13l,0.15012258
Arhgap12,0.15012243
Smc2,0.14995852
Saraf,0.14995845
Epb41l2,0.1499584
Gpbp1,0.14995834
Etf1,0.14963023
P3h4,0.14946629
2410006H16Rik,0.14946614
Sntb2,0.14930214
Pebp1,0.14897393
Hipk3,0.14880985
Neo1,0.14864592
Rps6,0.14848188
Wbp1l,0.14848183
Stag2,0.14848179
Stt3b,0.14831784
Arxes2,0.14831771
Pnrc1,0.14831766
Tmed10,0.1481538
Tmem164,0.14815377
Rad50,0.14782552
Rcc2,0.14766146
Aco2,0.14749755
Tmem123,0.14749752
Tmf1,0.14749743
Tmem176a,0.1473334
Fam214a,0.14733337
Rad21,0.14733334
Carmil1,0.14700538
Zfp326,0.1470053
Rps6ka3,0.14684124
Mapk1,0.14684118
Ptpra,0.14684117
Usp22,0.14667718
Adcy9,0.14667708
Lsm14a,0.14667706
Zfp644,0.14651306
Col4a5,0.14651304
Nectin3,0.14651304
Nono,0.14651303
Elf2,0.14634906
Dnajc8,0.14634901
Scarb1,0.146185
Prkd1,0.14618497
Kcmf1,0.14602087
Sugt1,0.14585677
Dlst,0.14569283
Eid1,0.14569268
Fam210a,0.14569262
Nbr1,0.1455287
Cul1,0.14552864
Lrpprc,0.14552858
Strn,0.14536463
Irf2bp2,0.14536463
Ctsa,0.14536463
Casp6,0.14536458
Psma4,0.14536452
Glrx2,0.14520063
Pxdn,0.14520058
Aftph,0.14520055
Myo9a,0.14503655
Antxr1,0.14503653
Cops9,0.1447084
Mcfd2,0.14470835
Timm8b,0.14470832
Rab6a,0.14454438
Ndrg2,0.14454438
Serpinb1a,0.1445443
Ubr2,0.14454429
Fkbp1a,0.14454426
Ylpm1,0.1443802
Nlk,0.14421622
Hacd3,0.14421615
Arhgap6,0.1438881
Copa,0.143888
Eif3i,0.14372402
Ralgps2,0.14372398
Rp9,0.14355993
Arpc1b,0.14355987
Pros1,0.14355986
Cox14,0.14339586
Irs1,0.14339586
Sdc4,0.14339586
Herc2,0.14323187
Dnajc1,0.14323185
Washc2,0.14306782
Bdp1,0.1430678
Kazald1,0.14290372
Nsd2,0.14290364
Pura,0.14273962
Csnk2a2,0.14273958
Arcn1,0.14273956
Bnc2,0.14273956
Ndufs6,0.14257555
Tpd52l2,0.14257555
Jpt1,0.14257552
B4galt1,0.14257547
Fbxw11,0.14241153
Ginm1,0.14224748
Aimp1,0.14224742
Rala,0.14224741
Zc3h13,0.14208339
D8Ertd738e,0.14208338
Mif,0.1420832
Zc3h15,0.14191936
Thbs4,0.14191934
Robo1,0.14191931
Cdip1,0.1419193
Magt1,0.14191926
Ipo7,0.14191921
Tpt1,0.1417553
Smc5,0.14175525
Ttc14,0.14175521
Fbxo11,0.14159119
Cpt1a,0.14159118
Rabl6,0.14159115
Thoc7,0.14159112
Cflar,0.14159112
Tead2,0.14142711
Tulp4,0.14142711
Nsmce4a,0.14142704
Eif2s2,0.14142703
Isoc1,0.14126301
Micu2,0.14126301
Uqcrc1,0.14126293
Pten,0.1412629
Tmed3,0.14109904
Rabgap1l,0.14109902
Braf,0.14109898
Ddi2,0.14109896
Cebpz,0.14109892
Ganab,0.1410989
Yap1,0.14093503
Chd8,0.14093497
Dhx32,0.14077085
Mkln1,0.1407708
Phldb2,0.1406067
Slc4a7,0.14044264
Brwd1,0.14027868
Fyn,0.14027867
Nemf,0.14027865
Unc13b,0.14027862
Fhl1,0.14027856
Abi1,0.1401146
Dock7,0.13995057
Gaa,0.13995047
Epc2,0.13995044
Itga2,0.13978647
Lrp6,0.1397864
Pa2g4,0.13962232
Lima1,0.13945837
Ing1,0.13945831
Rmnd5a,0.13945824
Zeb1,0.13929425
Wdfy3,0.13896613
Ebna1bp2,0.1389661
Fryl,0.13896604
Clic1,0.13880208
Sae1,0.13880205
Pum3,0.13863803
Suz12,0.13863802
Pcmtd2,0.13847394
Snx6,0.13847393
Tgfbr1,0.13830987
Wac,0.13830982
Nmt2,0.13814583
Rnf130,0.13814582
Tmem147,0.1381458
Myc,0.13814577
Wasf2,0.13798173
Nfe2l2,0.1379817
Ptpn1,0.13781768
Snx5,0.13781765
Gpam,0.13781762
Mtmr3,0.13765365
Mrpl24,0.13765363
Cacybp,0.13765363
Lrrc58,0.13748951
Gspt1,0.13748947
Nr2f2,0.13732548
Cltc,0.13732545
Gfpt1,0.1371615
Raf1,0.13716143
Tpp2,0.13716142
Dennd5a,0.1371614
Sart1,0.13699743
Ehmt1,0.13699739
Cs,0.13699737
Mib1,0.13699734
Zfp207,0.13699731
Aopep,0.13683333
Cpne3,0.1368333
Rer1,0.13666923
Mpp6,0.13666923
Mat2b,0.13666922
Tjp1,0.1366692
Golim4,0.13650519
Asph,0.13650516
Fam114a2,0.13634111
Mbtps1,0.13634107
Mkrn1,0.1361771
Dkc1,0.13617708
Timp2,0.13617705
4930402H24Rik,0.13617705
Rab7,0.13617705
Ndufc1,0.13601294
Rsrc1,0.135849
Tmem127,0.13584898
Ctdsp2,0.13584891
Peli2,0.13584891
Arid1a,0.1358489
Ilkap,0.13568485
Pak2,0.13568483
Psd3,0.13552086
Sri,0.13552079
Ythdc1,0.13552079
Metrnl,0.1353567
Colgalt1,0.13502862
Trp53,0.1350286
Myo6,0.1350286
Xpo7,0.13502859
Ubxn7,0.13502856
Rnh1,0.13502854
Hnrnpa1,0.13502854
Fam172a,0.1348646
Osbpl8,0.13486454
Sspn,0.13486451
Arfgef1,0.13486451
Adamts10,0.1348645
Frs2,0.1348645
Dnajb11,0.13453643
Nop10,0.1345364
Atp6v1f,0.13453639
Zmat2,0.13453637
Chd1,0.13420835
Snrpf,0.13420822
Ctnna2,0.13388023
Mir99ahg,0.13388018
Ahcyl1,0.13388015
Uqcc2,0.13388012
Tlk2,0.13388012
Tnpo1,0.13371612
Ube4b,0.1337161
Mbnl1,0.13371609
Pcca,0.13371609
Brk1,0.133552
Acadm,0.133388
Adipor1,0.13338798
Kdm2a,0.13338795
Tgoln1,0.13322388
Atf2,0.13322388
Nfu1,0.13322386
Ezh2,0.13305986
Snx3,0.13305981
Limch1,0.13305981
Prss35,0.1328958
Puf60,0.1328958
Nsmaf,0.1328958
Idh3b,0.13289575
Ndufb3,0.13273175
Gtf2a2,0.1327317
Tia1,0.13273169
Nrep,0.13256763
Cd200,0.13240357
Tpm3,0.13240357
Hbp1,0.13240357
Paip1,0.13240355
Cfl1,0.13240354
Sorbs2,0.13207549
Jam2,0.13207544
Calu,0.13207543
Diaph2,0.13191141
Stub1,0.1319114
Dock1,0.13191138
Chmp2a,0.13158326
Man1a2,0.1315832
Nenf,0.1314192
Wsb1,0.13125513
Cd164,0.13109104
Tpm4,0.13109104
Gnai3,0.13092703
Fcgrt,0.130927
Appl2,0.13092698
Fgfr2,0.13092698
Trip11,0.13076296
Clasp2,0.13076296
Gkap1,0.13076296
Ppp2r5e,0.13076296
Slmap,0.13076292
Scap,0.1305989
Ldha,0.13059886
Lman2,0.13043481
Gtpbp4,0.1304348
Eml4,0.13027075
Ldlrad4,0.13010669
Col6a4,0.12994263
Qdpr,0.1299426
Dazap2,0.12977856
Dync1li2,0.12977856
Hook3,0.12977855
Krcc1,0.12977855
Psmb3,0.12977853
Bud31,0.12977853
Vamp8,0.12961452
Eif2a,0.1296145
Lims1,0.1296145
Rfwd3,0.12945046
Slc25a13,0.12928638
Naa35,0.12928638
Copg1,0.12928635
Zmynd8,0.1291223
Cklf,0.12912229
Mia2,0.12895826
Dctn2,0.12895826
Zfp704,0.12895826
Prdx3,0.12895824
Rtcb,0.1287942
Leprot,0.1287942
Rnf187,0.12879418
Gna13,0.12879416
Ppid,0.12879416
Psmd3,0.12879416
Zmiz1,0.12846607
1810037I17Rik,0.12846605
Mtf2,0.12846605
Mydgf,0.12846604
Cd302,0.12846604
Acaa1a,0.12830201
Wls,0.12830201
Asxl1,0.12830198
Xrn1,0.12813796
Sesn3,0.12813795
Sptssa,0.12813793
Mybbp1a,0.1281379
Mrpl2,0.1281379
Cdc5l,0.12797388
Rimklb,0.1278098
Rc3h1,0.1278098
Cnot2,0.12780978
Adamts19,0.12780978
Ythdf2,0.12764572
Chchd3,0.12764572
Kmt5a,0.12764572
Usp3,0.12748165
Dlc1,0.12748165
Tceal8,0.12748165
Aak1,0.12731762
Arl2bp,0.1273176
Lrch1,0.1273176
Srrt,0.12731759
Rpl17,0.12715349
Dmxl1,0.12698951
Psmc2,0.1269895
Zfp106,0.1269895
Selenos,0.1269895
Ctbp1,0.12698948
Grpel1,0.12698948
Qars,0.12698948
Adck5,0.12698947
Chd9,0.12698947
Prdm5,0.12698947
Ndufa12,0.1268254
Cdk11b,0.1268254
Pdlim1,0.12666136
Eif3m,0.12666135
Fars2,0.1264973
Dnttip2,0.1264973
Actr3,0.1264973
Cdk13,0.12649728
Camk2n1,0.12633324
Polr2e,0.12633322
Stk39,0.12633322
Srp14,0.12633322
Elp2,0.12616919
Ap3d1,0.12616916
Rheb,0.12616916
Zmym3,0.12600513
Taf15,0.12600511
Dad1,0.1260051
Cdc73,0.1260051
Tnpo3,0.1260051
Id2,0.1260051
Capza2,0.12584105
Dhx15,0.12567699
Pja1,0.12567699
Uhrf2,0.12567699
Gapvd1,0.12567697
Smu1,0.12551293
Mark3,0.12551291
Fam126b,0.1255129
Srsf10,0.12534885
Gem,0.12534885
Iws1,0.12518479
Eif4e2,0.12518479
Smoc1,0.12518479
Med10,0.12502073
Klhdc2,0.12502073
Rab11a,0.12502073
Sash1,0.124856666
Runx1,0.12485666
Pgls,0.1246926
Dennd1a,0.12469259
Gar1,0.12469259
Zmym4,0.12469259
Crebrf,0.12469258
Cyc1,0.12452853
Serf1,0.12452853
Zzz3,0.12452852
Nfkbia,0.12436446
Atg12,0.12436445
Cenpe,0.12436444
Ppp4c,0.12420039
Kcnj3,0.12420038
Ola1,0.12420038
Nars,0.12420038
Crk,0.12387225
Tacc2,0.12387224
Psme1,0.12387224
Coq8a,0.12370818
Pja2,0.12370818
Arf3,0.12370818
Neat1,0.12370817
Atp6v0e2,0.12370817
Erlec1,0.123544104
Fhit,0.123544104
Paxbp1,0.123544104
Fnta,0.12338004
Dnajc2,0.123380035
Bag6,0.123380035
Psmd14,0.123215966
Brd7,0.123215966
Snrnp200,0.1230519
Mbd2,0.1230519
Gata6,0.1230519
Filip1l,0.12305189
Zfp277,0.122887835
Kdelr1,0.122887835
Tmem258,0.122887835
Meg3,0.12288783
Fkbp2,0.12288783
Emg1,0.12288783
Ap2s1,0.12288783
Asap1,0.12288783
Lsm14b,0.12272376
Smdt1,0.12272376
Cops2,0.12272376
Bcap31,0.1225597
Ift20,0.12255969
Ndufa3,0.12255969
Mrpl21,0.12239562
Nudc,0.12239562
Cpd,0.12223156
Spint2,0.12223156
Pcnx,0.12223155
Mapkap1,0.12206748
Trim27,0.12190342
Naxe,0.12190342
Sdf2,0.12173935
Rnf44,0.12173935
Slc38a5,0.12173934
Gtf2f1,0.12157528
Kat6b,0.12157527
Gnl2,0.12157527
Sra1,0.12141121
Echs1,0.12141121
Hprt,0.12141121
Usf2,0.12141121
Upf3a,0.12124714
Eif1ax,0.12124714
Zfp706,0.12124714
Cyb5r3,0.121247135
Kansl3,0.121247135
Cnih4,0.121083066
Max,0.121083066
Cers6,0.121083066
Mrpl13,0.121083066
Vps4b,0.121083066
Asxl2,0.120919004
Ilf2,0.120919004
Arl6ip4,0.120919
Fam126a,0.120919
Fuca1,0.120754935
Ssbp3,0.12075493
Arid4a,0.12075493
Fam117b,0.12075493
Mtfr1l,0.12075493
Spock2,0.12042679
Rcn2,0.12042679
Arhgef7,0.12026273
Rnf216,0.12026273
Ehmt2,0.12026273
Eya2,0.12026272
Micos13,0.12026272
Herc4,0.12026272
Ppp4r3b,0.12009866
Tbc1d5,0.12009865
Rps17,0.12009862
Slc25a5,0.11993459
Cab39,0.11977052
Rhoa,0.11977052
Zfp652,0.11977051
Txndc15,0.11977051
Upf3b,0.11960644
Dnpep,0.11960644
Ccdc3,0.119606435
Nek9,0.11944238
Aggf1,0.11944237
Lrrk1,0.11944237
Gnl3,0.11927831
Ptges3,0.11927831
Dlgap4,0.11927831
Slc40a1,0.119278304
B230219D22Rik,0.119278304
Ran,0.119278304
Strap,0.11911424
Hmgb3,0.119114235
Srpk2,0.119114235
Rcor1,0.11895017
Supt6,0.118950166
Esf1,0.118950166
Fndc3a,0.118950166
Ttc28,0.118786104
Polr1a,0.118786104
Glod4,0.118786104
Aldh3a2,0.118786104
Smchd1,0.118622035
Kitl,0.11862203
Bax,0.118457966
Ptpn2,0.11829389
Trim33,0.11829389
Prpf8,0.11829389
Atad2b,0.11812982
Pdcd6,0.11796576
Ndufs8,0.11796575
Zc3h7b,0.11796575
Pmpcb,0.11796575
Lzts2,0.11780169
Psmc6,0.11780169
Fam160b1,0.11780169
Ythdf3,0.11780169
Fnbp4,0.11780168
Ppfibp1,0.11780168
Arhgap18,0.11780168
Mrpl57,0.11763762
Itgb5,0.11763762
Cand1,0.11763762
Jkamp,0.11763761
Rab1a,0.11747355
Nrn1,0.11747355
Ddah1,0.11747355
Parva,0.11747354
Cnot4,0.11747354
Rin2,0.11747354
Hint2,0.11747354
Sel1l,0.11747354
Cr1l,0.11747354
Stx4a,0.11730948
Uqcc3,0.11730947
Exoc6b,0.117309466
Fto,0.11714541
Nasp,0.117145404
Dazap1,0.117145404
Akirin2,0.11698134
Zfp36l1,0.11698134
Commd3,0.11698134
Samm50,0.11698134
Uri1,0.11698134
Sobp,0.116981335
Cntln,0.116981335
Mrpl58,0.11681727
Aebp2,0.11681727
Sec24b,0.11681727
Ergic2,0.11681727
Csrnp3,0.116817266
Tlk1,0.116817266
Syf2,0.116817266
Nol8,0.116817266
Ppat,0.116653204
Arpc1a,0.116653204
Gtf2h5,0.116653204
Xpo1,0.116653204
Ccdc47,0.1166532
Tab2,0.1166532
Casp3,0.1166532
Trim35,0.116489135
Paf1,0.116489135
Man2a1,0.116489135
Tmem30a,0.116489135
Slc26a7,0.11648912
Pttg1ip,0.116325065
Babam2,0.116325065
Poldip3,0.116325065
Pitpna,0.11632506
Erc1,0.11632506
Dap3,0.116160996
Ctps2,0.116160996
Pygb,0.11599693
Dnaja1,0.11599693
Mdn1,0.11599692
Large1,0.115996905
Coa3,0.11583286
Nos2,0.11583286
Atox1,0.11566879
Cxxc4,0.11566878
Nsd3,0.11550472
Frg1,0.11550471
Keap1,0.11550471
Tes,0.11550471
C430049B03Rik,0.11534065
Fhod3,0.11534064
Rlim,0.11517658
Serf2,0.11517658
Psmd6,0.11517657
Rnf217,0.11517657
Trim24,0.11517657
Csnk1e,0.11501251
Ndufs7,0.11501251
Ppm1g,0.115012504
Vapb,0.115012504
Bcas2,0.115012504
Oat,0.114848435
Tmem64,0.11468437
Pck2,0.11468437
Jarid2,0.11468437
Rpl30,0.114684366
Ftsj3,0.114684366
Pnrc2,0.114520304
Dlg1,0.114520304
Sdcbp,0.114520304
2810004N23Rik,0.1145203
Prdm2,0.11435623
Ranbp2,0.11435623
Mrpl52,0.11435623
Ywhag,0.114192165
Mrpl18,0.11419216
Lsm6,0.11419216
Hibadh,0.11402809
Ppm1b,0.11402809
Acta2,0.114028074
Plin3,0.11386403
Pkig,0.11386403
Vdac3,0.11369996
Psmc1,0.11369996
Rev3l,0.11353589
Ddx21,0.11353589
Kras,0.11353588
Myof,0.11353588
Rnf20,0.11337182
Fam104a,0.11337181
Atp6ap1,0.11320775
Atxn2,0.11320774
Atl3,0.11304368
Arhgap10,0.11304368
Cfl2,0.11304368
Bms1,0.11304367
Acap2,0.11304367
Agpat3,0.11287961
Prkcsh,0.11287961
Rap2a,0.112879604
Nsun2,0.11271554
Arf4,0.11271554
Rbpms,0.112715535
Galnt2l,0.11255147
Srpk1,0.11255147
Plcg1,0.11255147
Cdc40,0.112551466
Zfyve9,0.112551466
Tet3,0.112551466
Txnrd1,0.112551466
Zkscan1,0.1123874
Ehd4,0.11238739
Atp5h,0.112223335
Fnbp1l,0.11222333
Zfp451,0.11222333
Ski,0.11222333
Ndufb2,0.112059265
Elavl1,0.112059265
Cpsf2,0.11205926
Ppp4r2,0.11205926
Rpl21,0.11205923
Dars,0.111895196
Nras,0.11173113
Eif4ebp2,0.11173113
Pfdn1,0.11173112
Ddx24,0.11156706
Appl1,0.11156706
Bmp3,0.11156704
Rnf213,0.11140299
Nhp2,0.11140299
Pik3ca,0.11140299
Marchf7,0.11140299
Lamb1,0.11140298
Rpl5,0.11140295
Surf4,0.11123892
Zfp608,0.11107484
4933431K23Rik,0.11107483
Ubn1,0.11091077
Nucb1,0.11091077
Anapc16,0.11074671
Tomm70a,0.11074671
Cdk6,0.110746704
Marchf5,0.11058264
Nsmce1,0.11041857
Mff,0.11041857
Rhobtb3,0.11041857
Psmc4,0.110418566
Ncoa2,0.110418566
Eea1,0.110418566
Crtc3,0.110418566
Hmg20a,0.110418566
Sntg2,0.11041855
Supt5,0.110254504
Fkbp9,0.110254504
Hsp90aa1,0.110254504
Khdrbs3,0.1102545
Fat1,0.1102545
Gm16286,0.110090435
Wasl,0.11009043
Tbcel,0.11009043
Bcas3,0.11009042
Csnk1g2,0.109926365
Ilrun,0.109926365
Tpd52,0.10992636
Kctd1,0.10992636
Ptgis,0.109762296
Lrpap1,0.109762296
Faf2,0.109762296
Snhg6,0.109762296
Sec31a,0.109762296
Drosha,0.10976229
Psmd8,0.10976229
Polr2f,0.10976229
Smarcb1,0.10959823
Lix1l,0.10959823
Setdb1,0.10959823
9930021J03Rik,0.10959822
Kank1,0.10959822
Reep3,0.10943416
Zfc3h1,0.10927008
Hsph1,0.10927008
Ccny,0.10927008
Spred1,0.10927008
Cdc27,0.10910602
Ubqln1,0.10910602
Esd,0.10910601
Sil1,0.10910601
Erp44,0.10894195
Stk25,0.10894195
Slf2,0.10894195
Il17ra,0.108941935
Sec24c,0.10877788
Zmym2,0.10877787
Scfd1,0.10877787
Bola2,0.10877787
Rbfox2,0.10877787
Apc,0.10861381
Tor1aip2,0.10861381
Dnm1l,0.108613804
Ppp6r3,0.108613804
Eps15,0.108613804
Cox8a,0.10844974
Sf3a3,0.10844974
Epc1,0.108449735
Tox2,0.108449735
Cdk12,0.108449735
Vps13b,0.10828567
Il6st,0.10828567
Acbd6,0.10828567
Prkce,0.108285666
Ssr1,0.108121604
Glrx3,0.108121604
Glud1,0.107793465
Sf1,0.10779346
Cd47,0.107629396
Sumo3,0.107629396
Nol7,0.107629396
Mrpl14,0.107629396
Plaat3,0.107629396
2610008E11Rik,0.10762939
Vps35,0.10762939
Ndufa9,0.10762939
Sin3a,0.10713719
Drg1,0.10713718
Akap8l,0.10697312
Mta2,0.10697312
Irak1,0.10697312
Prlr,0.106809035
Creb1,0.10664498
Ankrd28,0.106480904
Ccnt1,0.106480904
Mettl9,0.10631684
Smyd3,0.106316835
Ppm1a,0.106316835
Acat1,0.106316835
Nsmce2,0.106316835
Klf9,0.106316835
Scaper,0.106152765
Cspp1,0.106152765
Prpf6,0.106152765
Col4a2,0.106152765
Tpi1,0.106152765
Slc66a2,0.106152765
Sh3kbp1,0.105988696
Zmym5,0.105988696
Gpx8,0.10582463
Derl3,0.10582463
Med28,0.105660565
Cyb5b,0.105660565
Mrps9,0.105660565
Snx12,0.10566056
Echdc2,0.10566056
Dstn,0.10549649
Tsc22d4,0.10549649
Ptpn11,0.10549648
Cyrib,0.10533243
Diablo,0.10533243
Ube2q1,0.10533242
Cdv3,0.10516836
Hif1a,0.10516836
Atp6v0e,0.10516835
Ssu72,0.10500429
Cdk1,0.10500429
Nr2c2,0.10500429
Uhrf1bp1l,0.10500429
Kat6a,0.10500428
Ubr3,0.10500428
Ubxn6,0.10484022
Ldb1,0.10484022
Maco1,0.10484022
Smurf2,0.10484021
Acbd3,0.10484021
Phax,0.10467615
Ubp1,0.10467615
Maml3,0.10467614
Atp11b,0.10451208
Cluh,0.10451208
Mfap2,0.10451207
Jtb,0.10434801
Pabpn1,0.10434801
Zcrb1,0.10434801
Cnot1,0.104348004
Anapc4,0.104348004
Pgrmc1,0.10418394
Psmd1,0.10418394
Mbd5,0.104183935
Bmp2k,0.104183935
Cops5,0.10401987
Map4k5,0.10401987
Prkacb,0.104019865
Rpl35,0.10401986
Pspc1,0.103855796
Prkd3,0.103691734
Mrpl34,0.103691734
Map2k4,0.10369173
Mrpl11,0.10369173
Psma5,0.103527665
Mbd3,0.10352766
Dtnbp1,0.10352766
Clcn3,0.10352766
Rps6kb1,0.103363596
Ndufa1,0.103363596
Slc38a1,0.103363596
Emc7,0.10319953
Sfswap,0.10319952
Rap2b,0.10319951
Arpc5l,0.10303546
Stard7,0.10303546
Arl8b,0.10303546
Mrps18c,0.10303546
Golm2,0.10303545
Brd8,0.10303545
Dis3l2,0.10303545
Chic2,0.10287139
Rc3h2,0.10287139
Uba5,0.10287138
Mocs2,0.10287138
Supt3,0.10287138
Xiap,0.10270732
Taf1,0.10270731
Cul5,0.10270731
Phf13,0.10270731
Mrpl20,0.10254325
Fhdc1,0.10254325
Lrrfip2,0.10254325
Rap1a,0.10254324
Zfp609,0.102379166
Epb41l4aos,0.10221511
Polr2g,0.102215104
Ddx27,0.102215104
Acadvl,0.102215104
Rapgef6,0.102215104
Zbtb7a,0.102215104
2610307P16Rik,0.1022151
Guk1,0.10205104
Lgr4,0.102051035
Pds5a,0.102051035
Amotl1,0.102051035
Nudt3,0.10188697
Eri3,0.10188697
Snrpb2,0.10188697
Tbc1d15,0.10188697
Map1lc3b,0.10188697
Arl15,0.101886965
Snf8,0.101886965
Dnajb6,0.101886965
Cggbp1,0.1017229
Hsd17b11,0.1017229
Il31ra,0.101722874
Arpc3,0.101558834
Usp6nl,0.101558834
Ptpre,0.101558834
Cdc42bpa,0.101558834
Kmt5b,0.10155883
Snrpd1,0.10155883
Tmed4,0.101394765
Tmcc1,0.10139476
Dcn,0.10139476
Helz,0.10139476
Hexim1,0.10139476
Sp1,0.101230696
Snrpe,0.101230696
Cops4,0.101230696
1810058I24Rik,0.101230696
Star,0.10123069
Nnat,0.10106663
Adipor2,0.10106663
Ddhd1,0.10106663
Ubl5,0.10106663
Rasgef1b,0.10106662
Sbds,0.10090256
Zfp740,0.10090256
Dctn3,0.10090255
Tacc1,0.10090255
C1s1,0.10090255
Deptor,0.10090255
Vti1a,0.10090254
Rpl9,0.100902535
Eif4a3,0.10073849
Kdm3a,0.10073848
Stx5a,0.10073848
Stk11,0.10057442
Phpt1,0.10057442
Cd151,0.10057442
Rbm33,0.10057442
Rprd2,0.10057441
Krtcap2,0.10041035
Sgce,0.10041035
Cap1,0.10041034
Cdkn1b,0.10041034
Ppp4r3a,0.10041034
Cert1,0.10024628
Tomm22,0.10024628
Bzw2,0.10024627
Gatad1,0.10024627
Vps36,0.10008221
Firre,0.100082204
Srp19,0.100082204
Mical3,0.100082204
Rtf2,0.099918135
Bub3,0.09975407
Secisbp2l,0.09975407
Ccnt2,0.09975407
Suds3,0.09975407
Emp3,0.09975407
Pogz,0.09959
Myo5a,0.09959
Ube2g1,0.099589996
Dyrk1a,0.099589996
Csnk1g1,0.099589996
Cmip,0.099425934
Kif2a,0.099425934
Timm17a,0.099425934
Dpyd,0.09942591
H3f3a,0.099261865
Txndc9,0.099261865
Stk3,0.09926186
Ptprk,0.09926186
Eif2s1,0.099097796
Tmem14c,0.099097796
Wbp4,0.099097796
Wdr82,0.099097796
Slc30a9,0.099097796
Rpl12,0.099097766
Exoc3,0.09893373
Pafah1b2,0.09893373
Slc25a12,0.09893373
Cks1b,0.09893373
Nop14,0.09893373
Fabp3,0.09893372
Tmx3,0.09876966
Cuedc2,0.09876966
Ndufa11,0.09876965
Actn4,0.09876965
Qser1,0.09876964
Polr2m,0.09860559
Ino80d,0.09860559
Trim37,0.09860558
Mrps28,0.09860558
Ddit4,0.09860558
Ppm1l,0.09844152
Ambra1,0.09844152
Fam168a,0.09844152
Nbeal1,0.09844151
Pkp4,0.09844151
Setd7,0.09844151
Aga,0.09844151
Ryk,0.09827745
Tgfb1i1,0.09827745
Nfix,0.09827745
Dtnb,0.09827744
Slc6a6,0.09827744
Wdr43,0.09811338
Rtraf,0.09811338
Znrf1,0.09811338
Myo18a,0.09811337
Raly,0.09811337
Lamb2,0.09794931
Actr2,0.09794931
Rab12,0.09794931
Wt1,0.09794931
Ubl3,0.09794931
Clpx,0.09794931
Nfx1,0.09794931
Sun2,0.09794931
Rnf10,0.09778524
Scaf8,0.09778524
Abce1,0.09778524
Tmem167,0.097785234
Dnajc21,0.097785234
Extl3,0.09762117
2610507B11Rik,0.09762117
Spcs1,0.09762117
Eci2,0.09762117
Plekha5,0.097621165
Sc5d,0.0974571
Fam32a,0.0974571
Ip6k2,0.0974571
Uchl1,0.097457096
Itch,0.09745709
Mcrip1,0.097293034
