benchmark,benchmark_version,config_hash,config_id,fit_mode,grid_side,dimension_p,smoothness,decay_true,variance_true,range_true,bandwidth,input_spacing,candidate_count,decay_candidate_count,variance_candidate_count,delta,seed,git_commit,git_dirty,model,sample_size,sample_size_times_dimension,inverse_sqrt_sample_size_times_dimension,trial,decay_estimate,variance_estimate,range_estimate,population_grid_decay_target,population_grid_variance_target,population_continuous_decay_target,population_continuous_variance_target,decay_error_to_truth,variance_error_to_truth,decay_error_to_grid_target,variance_error_to_grid_target,sample_objective_at_estimate,population_objective_at_estimate,criterion_deviation_at_estimate,sample_objective_at_population_target,population_objective_at_population_target,criterion_deviation_at_population_target,max_abs_criterion_deviation,population_excess_at_estimate,erm_deterministic_excess_limit,erm_inequality_holds,uniform_likelihood_bound,uniform_excess_bound,max_candidatewise_deviation_to_bound_ratio,simultaneous_candidatewise_bound_holds,uniform_bound_holds,population_excess_within_uniform_bound,finite_grid_oracle_selected,worst_bound_decay,worst_bound_variance,worst_bound_frobenius_norm,worst_bound_operator_norm,worst_bound_stable_rank
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q10_nu1.5,joint,10,100,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9060616601754627066,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,16,1600,0.025,75,0.6223329772884784,1.4965581756437627,1.6068568378893033,0.5935059760342877,1.6401652438608347,0.5893632336514004,1.669823191746585,-0.37766702271152164,0.4965581756437627,0.028827001254190687,-0.14360706821707203,-1.3032506995842865,-1.3185692222037788,0.015318522619492042,-1.3029229207431599,-1.3191224343211163,0.016199513577956636,4.866812916040025,0.0005532121173374982,9.73362583208005,True,29.777703351449993,59.55540670289999,0.16343815567640282,True,True,True,False,0.15,0.35,2840.0061254581387,454.4099945131328,39.060950196661835
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q10_nu1.5,joint,10,100,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9060616601754627066,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,16,1600,0.025,76,0.5935059760342877,1.6401652438608347,1.6849030007782577,0.5935059760342877,1.6401652438608347,0.5893632336514004,1.669823191746585,-0.4064940239657123,0.6401652438608347,0.0,0.0,-1.319010317212503,-1.3191224343211163,0.00011211710861357921,-1.319010317212503,-1.3191224343211163,0.00011211710861357921,0.21176476827625135,0.0,0.4235295365525027,True,29.777703351449993,59.55540670289999,0.009920332665323632,True,True,True,True,0.15,0.35,2840.0061254581387,454.4099945131328,39.060950196661835
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q10_nu1.5,joint,10,100,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9060616601754627066,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,16,1600,0.025,77,0.6077485837942549,1.4426999059072134,1.6454172443428294,0.5935059760342877,1.6401652438608347,0.5893632336514004,1.669823191746585,-0.3922514162057451,0.4426999059072134,0.014242607759967219,-0.1974653379536213,-1.3504911698670428,-1.3180112119117677,-0.03247995795527509,-1.3494670858380853,-1.3191224343211163,-0.030344651516968912,6.876688344350416,0.0011112224093485779,13.753376688700833,True,29.777703351449993,59.55540670289999,0.2663033200438624,True,True,True,False,0.15,0.35,2840.0061254581387,454.4099945131328,39.060950196661835
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q10_nu1.5,joint,10,100,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9060616601754627066,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,16,1600,0.025,78,0.6372673584902279,1.2924781278852444,1.5692000958108612,0.5935059760342877,1.6401652438608347,0.5893632336514004,1.669823191746585,-0.36273264150977214,0.2924781278852444,0.04376138245594019,-0.3476871159755903,-1.3463203931208505,-1.3180409693789188,-0.028279423741931885,-1.3451837784101697,-1.3191224343211163,-0.026061344089053258,5.379079822035601,0.0010814649421975187,10.758159644071203,True,29.777703351449993,59.55540670289999,0.291538071701061,True,True,True,False,0.15,0.35,2840.0061254581387,454.4099945131328,39.060950196661835
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q10_nu1.5,joint,10,100,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9060616601754627066,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,16,1600,0.025,79,0.6525601261989097,1.2233389455272659,1.5324258407035825,0.5935059760342877,1.6401652438608347,0.5893632336514004,1.669823191746585,-0.3474398738010903,0.22333894552726585,0.05905415016462201,-0.4168262983335689,-1.3384778074948787,-1.3178348847792176,-0.020642922715660803,-1.3373556372789273,-1.3191224343211163,-0.018233202957810675,2.681282247707142,0.0012875495418986915,5.362564495414284,True,29.777703351449993,59.55540670289999,0.25882238244399836,True,True,True,False,0.15,0.35,2840.0061254581387,454.4099945131328,39.060950196661835
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q10_nu1.5,joint,10,100,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9060616601754627066,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,16,1600,0.025,80,0.6077485837942549,1.5811388300841898,1.6454172443428294,0.5935059760342877,1.6401652438608347,0.5893632336514004,1.669823191746585,-0.3922514162057451,0.5811388300841898,0.014242607759967219,-0.05902641377664497,-1.3037153937644559,-1.3188613030057834,0.015145909241327478,-1.3034329037911434,-1.3191224343211163,0.01568953052997314,4.766035573537348,0.00026113131533289646,9.532071147074696,True,29.777703351449993,59.55540670289999,0.1600538334768948,True,True,True,False,0.15,0.35,2840.0061254581387,454.4099945131328,39.060950196661835
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q10_nu1.5,joint,10,100,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9060616601754627066,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,16,1600,0.025,81,0.5795971442488158,1.6704997110617463,1.725336313200862,0.5935059760342877,1.6401652438608347,0.5893632336514004,1.669823191746585,-0.4204028557511842,0.6704997110617463,-0.013908831785471865,0.030334467200911597,-1.3455690288676905,-1.3185999040273055,-0.02696912484038497,-1.344844402181684,-1.3191224343211163,-0.02572196786056764,6.714622510877105,0.0005225302938107745,13.42924502175421,True,29.777703351449993,59.55540670289999,0.22560328349978537,True,True,True,False,0.15,0.35,2840.0061254581387,454.4099945131328,39.060950196661835
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q10_nu1.5,joint,10,100,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9060616601754627066,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,16,1600,0.025,82,0.5935059760342877,1.6401652438608347,1.6849030007782577,0.5935059760342877,1.6401652438608347,0.5893632336514004,1.669823191746585,-0.4064940239657123,0.6401652438608347,0.0,0.0,-1.322954292874691,-1.3191224343211163,-0.0038318585535745448,-1.322954292874691,-1.3191224343211163,-0.0038318585535745448,1.2436536720012425,0.0,2.487307344002485,True,29.777703351449993,59.55540670289999,0.0750707640609588,True,True,True,True,0.15,0.35,2840.0061254581387,454.4099945131328,39.060950196661835
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q10_nu1.5,joint,10,100,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9060616601754627066,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,16,1600,0.025,83,0.566014266387059,1.8646580734871736,1.7667399205025822,0.5935059760342877,1.6401652438608347,0.5893632336514004,1.669823191746585,-0.433985733612941,0.8646580734871736,-0.02749170964722869,0.22449282962633887,-1.3184607572368348,-1.3190069913152815,0.000546234078446888,-1.318336706104132,-1.3191224343211163,0.0007857282169842067,0.5714499330747849,0.00011544300583476996,1.1428998661495697,True,29.777703351449993,59.55540670289999,0.07197440258052927,True,True,True,False,0.15,0.35,2840.0061254581387,454.4099945131328,39.060950196661835
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q10_nu1.5,joint,10,100,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9060616601754627066,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,16,1600,0.025,84,0.5795971442488158,1.7328621078878659,1.725336313200862,0.5935059760342877,1.6401652438608347,0.5893632336514004,1.669823191746585,-0.4204028557511842,0.7328621078878659,-0.013908831785471865,0.09269686402703115,-1.3256643150778422,-1.319089560190593,-0.006574754887248991,-1.325576879811093,-1.3191224343211163,-0.006454445489976464,1.8047889318017043,3.2874130523330436e-05,3.6095778636034086,True,29.777703351449993,59.55540670289999,0.06061510325293344,True,True,True,False,0.15,0.35,2840.0061254581387,454.4099945131328,39.060950196661835
SupportShift,1.1,f9eed014185c116e636cc594e42a84cd34479191b134ee7dc3f9a16b1ed9159b,q10_nu1.5,joint,10,100,1.5,1.0,1.0,1.0,0.5,0.25,16261,161,101,0.05,9060616601754627066,d5207fb43cf63f5dfd68a443853a209e303f9aa2,False,naive,16,1600,0.025,85,0.6372673584902279,1.3407283810080242,1.5692000958108612,0.5935059760342877,1.6401652438608347,0.5893632336514004,1.669823191746585,-0.36273264150977214,0.34072838100802416,0.04376138245594019,-0.29943686285281057,-1.3254151015792721,-1.3185920947167589,-0.006823006862513204,-1.3250279529603564,-1.3191224343211163,-0.005905518639239824,0.5469644964422125,0.0005303396043574438,1.093928992884425,True,29.777703351449993,59.55540670289999,0.18984749392530448,True,True,True,False,0.15,0.35,2840.0061254581387,454.4099945131328,39.060950196661835
