bandwidth,smoothness_true,decay_true,variance_true,model,assumed_bandwidth,population_smoothness_target,population_decay_target,population_variance_target,population_objective,population_index,sample_size,trial,smoothness_estimate,decay_estimate,variance_estimate,sample_objective,smoothness_error_to_target,decay_error_to_target
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,35,2.0,1.374772708486752,0.7811374667893659,-1.084867820436219,0.25,0.2670568169948788
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,36,1.75,1.1077158914918732,0.8403394290872412,-1.129597543881656,0.0,0.0
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,37,1.5,1.0215330987006,0.9152287658285885,-0.9786075413617832,-0.25,-0.08618279279127328
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,38,2.25,1.374772708486752,0.9744860036869083,-1.1315146511264664,0.5,0.2670568169948788
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,39,2.0,1.3025076212264866,0.7456666696711908,-1.1738265655209983,0.25,0.19479172973461334
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,40,2.0,1.6607646932939115,0.5342107536570688,-1.0568000375594733,0.25,0.5530488018020383
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,41,2.0,1.374772708486752,0.8804292028141739,-1.0250386349986305,0.25,0.2670568169948788
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,42,1.75,1.1691736398026784,0.937880553534999,-1.0131314955652186,0.0,0.061457748310805194
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,43,1.75,0.9420555214166172,1.2198807642368708,-1.1344883371742143,0.0,-0.16566037007525602
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,44,1.5,0.8925362634047809,1.1176155785706106,-1.0190760604155376,-0.25,-0.21517962808709235
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,45,1.75,1.0215330987006,1.2801936337321493,-1.0135572518605458,0.0,-0.08618279279127328
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,46,1.75,1.3025076212264866,0.7350831221497058,-1.0154585592389014,0.0,0.19479172973461334
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,47,2.0,1.4123951467232176,0.8895170307619364,-0.9875876182777412,0.25,0.3046792552313444
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,48,1.75,1.1077158914918732,0.9602832789914685,-1.0628863285058474,0.0,0.0
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,49,1.75,1.0215330987006,1.4706114221883961,-0.9442237993944751,0.0,-0.08618279279127328
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,50,1.75,1.0494886768664426,1.0989144926462115,-1.0581501849490689,0.0,-0.05822721462543057
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,51,2.0,1.3025076212264866,1.0008127892117358,-1.0266820349168668,0.25,0.19479172973461334
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,52,2.0,1.3381524316228601,1.0320763343876547,-0.9782618717811071,0.25,0.2304365401309869
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,53,1.75,1.138029973560812,0.9660334466523094,-1.0289775192492714,0.0,0.030314082068938708
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,54,1.75,1.078209295686945,0.9372540347121455,-1.106229788353805,0.0,-0.029506595804928315
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,55,1.75,0.9943221825476148,1.219511819854631,-1.0698512595801724,0.0,-0.11339370894425838
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,56,1.5,0.7388370557360368,1.349434866528882,-1.1300999611567097,-0.25,-0.36887883575583647
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,57,1.75,1.078209295686945,1.0199003076828446,-1.063976886609714,0.0,-0.029506595804928315
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,58,1.5,0.8925362634047809,0.9394635760957254,-1.1058979096695438,-0.25,-0.21517962808709235
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,59,2.25,1.5315534573293854,0.9350140407645762,-1.0104882892928468,0.5,0.4238375658375122
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,60,1.5,0.7798288498981364,1.571931891720067,-0.9941879987603175,-0.25,-0.3278870415937368
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,61,1.75,1.1077158914918732,1.1393346026093973,-0.977400645584894,0.0,0.0
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,62,1.75,1.0494886768664426,0.9880325547630471,-1.1113314346076208,0.0,-0.05822721462543057
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,63,1.5,0.9420555214166172,0.9506364746474291,-1.0431669751914372,-0.25,-0.16566037007525602
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,64,1.5,0.9169616758649349,1.1981117666897745,-0.9557827441794007,-0.25,-0.19075421562693828
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,65,2.0,1.3381524316228601,0.8589859771126193,-1.070049528556164,0.25,0.2304365401309869
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,66,2.0,1.3025076212264866,1.0058527091410367,-1.0241704401688199,0.25,0.19479172973461334
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,67,2.0,1.4907569596297852,0.7433902920823938,-1.013815338675659,0.25,0.38304106813791194
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,68,2.25,1.4510471717780122,1.1146008296151249,-0.9926843905522489,0.5,0.343331280286139
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,69,1.75,0.9943221825476148,1.2061862378134032,-1.075344818867408,0.0,-0.11339370894425838
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,70,1.5,0.8925362634047809,1.0767499426201577,-1.0377011986701474,-0.25,-0.21517962808709235
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,71,1.5,0.7590562900317465,1.3615287446511115,-1.095747347017159,-0.25,-0.34865960146012676
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,72,2.0,1.234041156679995,1.1115499714711115,-1.0413308998113717,0.25,0.1263252651881217
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,73,1.75,1.1077158914918732,0.9684445542365661,-1.0586548740651482,0.0,0.0
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,74,1.5,1.0494886768664426,0.8156960674355707,-1.008802428870657,-0.25,-0.05822721462543057
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,75,1.75,1.2011695928643287,0.7096234702032433,-1.1222385588001316,0.0,0.09345370137245546
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,76,1.5,0.9420555214166172,0.9690643326978042,-1.0335673417293074,-0.25,-0.16566037007525602
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,77,1.75,1.2011695928643287,0.8295711534417524,-1.0441513693214994,0.0,0.09345370137245546
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,78,1.5,1.0215330987006,0.9126612794268466,-0.9800121598162224,-0.25,-0.08618279279127328
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,79,1.25,0.7,1.0000927540725821,-1.0737026908116036,-0.5,-0.40771589149187326
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,80,1.5,0.9678360925983294,0.8541215239651081,-1.0686186437199958,-0.25,-0.13987979889354385
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,81,1.5,0.9420555214166172,0.8561967887717902,-1.0954827204066646,-0.25,-0.16566037007525602
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,82,1.75,1.078209295686945,1.1080595107050903,-1.0225241806338683,0.0,-0.029506595804928315
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,83,1.75,1.234041156679995,0.7793051345893142,-1.0453717682128758,0.0,0.1263252651881217
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,84,1.75,1.138029973560812,0.8346369039730568,-1.1020783556192382,0.0,0.030314082068938708
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,85,2.25,1.5315534573293854,0.9539221002571294,-1.000478056211418,0.5,0.4238375658375122
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,86,1.5,0.9678360925983294,0.9134873986720198,-1.0350205948320637,-0.25,-0.13987979889354385
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,87,2.25,1.5315534573293854,0.9421823910155083,-1.0066696238761685,0.5,0.4238375658375122
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,88,1.75,1.0,1.3684454374207011,-1.0054656951687104,0.0,-0.10771589149187322
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,89,2.0,1.1691736398026784,1.1634658847538708,-1.086960858314184,0.25,0.061457748310805194
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,90,1.25,0.7388370557360368,0.9705166494796155,-1.03813651514441,-0.5,-0.36887883575583647
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,91,1.5,0.9169616758649349,1.0229909009529228,-1.0347908428217276,-0.25,-0.19075421562693828
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,92,2.0,1.2011695928643287,1.1647727178149367,-1.0520098237849165,0.25,0.09345370137245546
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,93,1.75,0.9678360925983294,1.2486756329198512,-1.0903042880015634,0.0,-0.13987979889354385
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,94,2.0,1.1691736398026784,1.395714204207609,-0.9959594200657129,0.25,0.061457748310805194
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,95,1.75,0.9943221825476148,1.2147018032202481,-1.0718272664717563,0.0,-0.11339370894425838
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,96,2.5,1.7529064232337652,0.7056160780838301,-1.1082219436073888,0.75,0.645190531741892
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,97,1.5,0.8687614787620717,1.0113082170372363,-1.0977831506958418,-0.25,-0.23895441272980156
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,98,2.25,1.6165263530222729,0.8258308648297863,-1.0042245104193301,0.5,0.5088104615303997
0.5,1.5,1.0,1.0,partial_support,0.375,1.75,1.1077158914918732,0.9865511907830711,-1.0493928823979726,486,16,99,2.0,1.2678122934736207,0.9712915464004609,-1.0750420691081541,0.25,0.16009640198174746
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,0,3.0,1.573466404101252,1.3078977946779977,-1.0317630282051218,0.25,-0.04305994892102083
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,1,2.75,1.573466404101252,0.9910353931467804,-1.0223737301312334,0.0,-0.04305994892102083
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,2,3.0,1.8501603153183177,0.8055692268723532,-1.006769639104055,0.25,0.23363396229604483
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,3,2.0,1.078209295686945,0.970542056054365,-1.0537722309469837,-0.75,-0.538317057335328
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,4,3.0,1.6607646932939115,1.0751867595042015,-1.0387538819541937,0.25,0.04423834027163864
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,5,3.0,1.800876981010554,0.8931145652052258,-0.9985428602331472,0.25,0.18435062798828117
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,6,3.5,2.3590502493343175,0.5147489164384862,-1.0662642063112777,0.75,0.7425238963120446
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,7,3.0,2.006251178442126,0.544356775675395,-1.075734366608888,0.25,0.3897248254198533
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,8,4.0,2.7,0.5106951156016524,-1.0319571225719746,1.25,1.0834736469777273
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,9,2.5,1.3025076212264866,1.3994286473344537,-0.9842880707253441,-0.25,-0.3140187317957863
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,10,2.25,1.2011695928643287,1.0787649404434747,-1.0515921952246723,-0.5,-0.4153567601579442
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,11,2.75,1.573466404101252,1.06741618229829,-0.9852507421329728,0.0,-0.04305994892102083
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,12,2.75,1.4907569596297852,1.212623523987563,-1.007989844267322,0.0,-0.12576939339248772
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,13,3.25,1.8501603153183177,0.9719111208469863,-1.0396674303881837,0.5,0.23363396229604483
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,14,3.5,2.0611548440312246,0.864476214415872,-1.0316454143456089,0.75,0.44462849100895174
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,15,2.5,1.3025076212264866,1.4096146079211924,-0.9806619232060692,-0.25,-0.3140187317957863
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,16,2.5,1.374772708486752,0.8905336545877288,-1.1266135862255418,-0.25,-0.24175364453552084
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,17,2.75,1.7529064232337652,0.6438462417763919,-1.0702040485459214,0.0,0.13638007021149234
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,18,2.25,1.2011695928643287,1.2603650716607466,-0.9737998925662035,-0.5,-0.4153567601579442
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,19,2.5,1.4123951467232176,1.0924121784245207,-0.9831613369440313,-0.25,-0.20413120629905523
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,20,3.0,1.573466404101252,1.1279884704239227,-1.1057556179993215,0.25,-0.04305994892102083
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,21,2.25,1.2011695928643287,1.1026958009959922,-1.0406216468485576,-0.5,-0.4153567601579442
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,22,2.25,1.234041156679995,1.144134783184118,-0.9828058860786948,-0.5,-0.38248519634227796
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,23,2.25,1.2011695928643287,1.177546626521533,-1.007784029761561,-0.5,-0.4153567601579442
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,24,2.25,1.234041156679995,1.0090178372383638,-1.045641528146667,-0.5,-0.38248519634227796
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,25,2.5,1.374772708486752,1.0490354158905169,-1.0447108489892005,-0.25,-0.24175364453552084
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,26,2.5,1.3025076212264866,1.094708692549829,-1.1070759460259507,-0.25,-0.3140187317957863
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,27,2.75,1.6165263530222729,1.0410681689289862,-0.9551281291572267,0.0,0.0
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,28,2.5,1.4123951467232176,0.927777858766333,-1.0648369419717563,-0.25,-0.20413120629905523
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,29,3.25,1.9007923519894863,0.9384846617162431,-1.0114886371701117,0.5,0.2842659989672134
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,30,3.5,1.9528100000134903,0.9269917114198554,-1.0906560656560784,0.75,0.3362836469912174
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,31,3.0,1.9007923519894863,0.7420855966830868,-1.0049587028800322,0.25,0.2842659989672134
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,32,3.25,1.9007923519894863,0.8482637922647996,-1.0620260618141817,0.5,0.2842659989672134
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,33,3.0,1.9007923519894863,0.742075752028534,-1.0049653360230941,0.25,0.2842659989672134
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,34,2.25,1.2678122934736207,0.9303043180657595,-1.0471995081208425,-0.5,-0.3487140595486522
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,35,2.75,1.6607646932939115,0.7370381312317351,-1.085627365384795,0.0,0.04423834027163864
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,36,2.5,1.4123951467232176,0.8244793377930696,-1.1238570651734836,-0.25,-0.20413120629905523
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,37,2.25,1.374772708486752,0.8511303702249083,-0.976500713133932,-0.5,-0.24175364453552084
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,38,3.25,1.800876981010554,0.8915803814802411,-1.1289941226032523,0.5,0.18435062798828117
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,39,3.0,1.7529064232337652,0.6843101271420251,-1.175542874339892,0.25,0.13638007021149234
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,40,3.0,2.1175610196387638,0.4764207892701811,-1.0603750733568078,0.25,0.5010346666164909
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,41,3.0,1.800876981010554,0.8580046938993761,-1.0185955076994375,0.25,0.18435062798828117
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,42,2.5,1.4907569596297852,0.8791207557778308,-1.010325369149036,-0.25,-0.12576939339248772
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,43,2.5,1.2678122934736207,1.1418195275945027,-1.1283743879854937,-0.25,-0.3487140595486522
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,44,2.25,1.2678122934736207,0.9926014685231465,-1.0147907649830614,-0.5,-0.3487140595486522
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,45,2.75,1.5315534573293854,1.099756737304572,-1.0133736429302944,0.0,-0.08497289569288746
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,46,2.75,1.800876981010554,0.6653678978613478,-1.0129531323548466,0.0,0.18435062798828117
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,47,3.0,1.8501603153183177,0.8426002239932279,-0.9842979022428788,0.25,0.23363396229604483
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,48,2.75,1.6165263530222729,0.833988802585509,-1.0660194163774606,0.0,0.0
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,49,2.75,1.5315534573293854,1.2671369847548262,-0.9425381402006576,0.0,-0.08497289569288746
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,50,2.5,1.3381524316228601,1.10845689420861,-1.0588196857785335,-0.25,-0.27837392139941275
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,51,3.0,1.7529064232337652,0.9330196617238484,-1.0205353457583572,0.25,0.13638007021149234
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,52,2.75,1.6165263530222729,0.9955439217178106,-0.9774847830385578,0.0,0.0
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,53,2.75,1.6165263530222729,0.9068919759809894,-1.0241177330983333,0.0,0.0
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,54,2.5,1.4123951467232176,0.8491605582917021,-1.1091089643590815,-0.25,-0.20413120629905523
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,55,2.5,1.3381524316228601,1.1028489388515466,-1.0613557290954583,-0.25,-0.27837392139941275
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,56,2.25,1.1077158914918732,1.190869403658878,-1.1221016324943853,-0.5,-0.5088104615303997
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,57,2.5,1.4123951467232176,0.9265133237699408,-1.065518892683882,-0.25,-0.20413120629905523
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,58,2.5,1.4510471717780122,0.8009953071905157,-1.0973901114193028,-0.25,-0.16547918124426064
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,59,3.0,1.7529064232337652,0.9543327250187513,-1.009242293397402,0.25,0.13638007021149234
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,60,2.25,1.1077158914918732,1.534320465910408,-0.9953996534333309,-0.5,-0.5088104615303997
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,61,2.75,1.6165263530222729,0.9935691666965903,-0.978477565038488,0.0,0.0
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,62,2.5,1.374772708486752,0.9228343144220608,-1.1087991783285964,-0.25,-0.24175364453552084
0.5,1.5,1.0,1.0,point_support,0.0,2.75,1.6165263530222729,0.8672209226722434,-1.0464825258875186,708,16,63,2.5,1.4907569596297852,0.8271968493767518,-1.0407651550840622,-0.25,-0.12576939339248772
